abu	s	32.574	all	32.574	32.677	8827	3024	0.709	0.794	as\9ed	as\9ead
abu	S	46.428	all	46.428	46.784	7538	2848	1.517	3.404	brS	baraS
abu	s	50.617	all	50.617	50.719	7661	2410	1.332	3.143	m\9eslh	ma\9esalah
abu	S	53.607	all	53.607	53.731	8112	2910	0.792	0.696	alnaSrh	annaaSirah
abu	s	55.309	all	55.309	55.477	8278	2833	0.851	0.958	syf	sayf
abu	\D-	57.124	all	57.124	57.160	1316	3714	4.061	15.463	n\D-afh	na\D-aafah
abu	z	58.784	all	58.784	58.848	5423	2783	0.727	4.132	zhwr	zahuwr
abu	s	61.004	all	61.004	61.253	7331	2963	1.909	4.806	jrs	jaras
abu	S	62.684	all	62.684	62.760	6650	2458	1.954	5.975	anfSal	infiSaal
abu	\D-	64.400	all	64.400	64.451	6025	7954	0.864	-1.006	ant\D-am	inti\D-aam
abu	D	65.873	all	65.873	65.950	4506	6980	1.290	0.025	fDwl	faDuwl
abu	s	67.538	all	67.538	67.611	6929	2808	1.751	5.016	msa\9edh	masaa\9edah
abu	s	71.157	all	71.157	71.473	7382	2496	1.783	6.299	awtwbys	uwtuwbiys
abu	S	77.048	all	77.048	77.116	7812	2643	0.898	1.036	mS\9ed	maSa\9ead
abu	S	87.024	all	87.024	87.188	7156	2098	2.096	6.962	Samt	Saamat
abu	s	132.435	all	132.435	132.627	7852	2870	1.460	3.198	stwr	satuwr
abu	s	134.204	all	134.204	134.419	8180	2709	0.811	1.207	sdyd	sadiyd
abu	d	134.481	all	134.481	134.559	2042	4621	2.686	6.187	sdyd	sadiyd
abu	S	138.531	all	138.531	138.691	6319	1789	3.529	19.233	Sdf	Sadaf
abu	d	138.740	all	138.740	138.790	994	2684	4.451	21.202	Sdf	Sadaf
abu	D	140.255	all	140.255	140.332	2005	3866	2.714	7.434	nDyf	naDiyf
abu	D	144.480	all	144.480	144.529	3170	4993	1.521	1.082	nDyf	naDiyf
abu	\D-	158.093	all	158.093	158.181	1722	3519	2.952	8.567	w\D-yfh	wa\D-iyfah
abu	s	161.801	all	161.801	161.897	8328	2916	0.644	0.265	bsaTh	basaaTah
abu	S	170.266	all	170.266	170.392	8065	2564	0.574	0.247	mtwaSl	matawaaSal
abu	s	171.224	all	171.224	171.412	7178	2389	1.410	3.592	sTwr	suTuwr
abu	S	175.158	all	175.158	175.299	7144	2583	1.284	2.936	mSwl	maSuwl
abu	s	193.778	all	193.778	193.902	7752	2758	0.825	0.684	slTh	salaTah
abu	s	195.170	all	195.170	195.338	8329	3197	1.422	2.201	smwT	samuwT
abu	s	200.215	all	200.215	200.387	7060	2418	1.607	4.201	smwt	samuwt
abu	D	207.977	all	207.977	208.052	2687	5645	2.204	3.293	naDr	naaDar
abu	D	211.174	all	211.174	211.227	9908	5002	-0.029	-0.297	nDrh	naDarah
abu	D	213.336	all	213.336	213.394	4650	5346	1.119	0.576	nDrh	naDarah
abu	S	222.220	all	222.220	222.365	9175	2674	0.576	0.757	Syf	Sayf
abu	S	224.877	all	224.877	225.048	8647	2853	0.690	0.802	SbHh	SabHah
abu	S	233.414	all	233.414	233.540	7782	3181	1.172	1.586	SbHh	SabHah
abu	\D-	238.461	all	238.461	238.516	1864	4026	2.799	7.290	n\D-yf	na\D-iyf
abu	S	241.242	all	241.242	241.345	8243	2576	0.668	1.398	m\9eSm	ma\9eSam
abu	\D-	243.422	all	243.422	243.463	739	1894	6.667	50.082	mwa\D-bh	mawaa\D-ibah
abu	S	251.735	all	251.735	251.899	7323	2467	1.321	2.219	Sdyd	Sadiyd
abu	d	251.976	all	251.976	252.040	1760	3976	2.705	6.308	Sdyd	Sadiyd
abu	S	253.125	all	253.125	253.252	8016	2484	1.091	2.244	S\9eyd	Sa\9eiyd
abu	S	255.864	all	255.864	256.045	6542	2613	2.356	6.320	Smwt	Samuwt
abu	S	259.522	all	259.522	259.605	8132	2175	0.602	0.674	Smt	Samt
abu	\D-	264.047	all	264.047	264.109	512	1318	10.484	124.725	mna\D-r	manaa\D-ar
abu	s	268.262	all	268.262	268.386	7611	2562	1.079	2.131	wsyTh	wasiyTah
abu	S	269.924	all	269.924	270.048	8667	2764	0.401	0.446	faSl	faaSal
abu	\D-	271.846	all	271.846	271.917	1181	3166	4.069	17.187	w\D-y\?g	wa\D-iy\?g
abu	D	280.059	all	280.059	280.107	765	2102	5.817	37.064	wDyh	waDiyh
abu	S	286.299	all	286.299	286.444	8201	2667	0.927	1.818	aSwl	uSuwl
abu	D	289.620	all	289.620	289.654	7043	5082	-0.138	-1.025	alfDa\?g	alfaDaa\?g
abu	D	292.228	all	292.228	292.312	1750	4207	3.146	9.035	maDr	maaDar
abu	s	295.894	all	295.894	296.020	7540	2408	1.097	2.891	msTrh	masTarah
abu	D	297.945	all	297.945	298.016	3562	5341	1.682	1.952	naDl	naaDal
abu	D	299.567	all	299.567	299.626	903	2671	5.580	32.131	naDl	naaDal
abu	S	304.228	all	304.228	304.411	7946	2090	0.730	3.029	mSyr	maSiyr
abu	S	307.901	all	307.901	308.023	8136	2054	0.836	3.154	mSyr	maSiyr
abu	S	314.502	all	314.502	314.639	6580	2418	1.272	3.016	mSyr	maSiyr
abu	\D-	330.901	all	330.901	330.965	2919	4411	1.559	1.398	w\D-yf	wa\D-iyf
abu	s	333.099	all	333.099	333.413	7748	2192	0.642	2.115	mlabs	malaabis
abu	\D-	336.747	all	336.747	336.828	1114	2972	4.336	19.247	h\D-ym	ha\D-iym
abu	\D-	340.107	all	340.107	340.265	5016	5568	0.994	0.221	mh\D-wm	maha\D-uwm
abu	s	345.630	all	345.630	345.741	7483	2550	1.522	3.229	s\9eyd	sa\9eiyd
abu	S	347.023	all	347.023	347.153	6958	1810	2.198	9.517	nSyb	naSiyb
abu	S	348.307	all	348.307	348.420	8486	2143	0.732	3.453	antSar	intiSaar
abu	s	353.175	all	353.175	353.323	9185	3477	0.443	-0.309	wsTy	wusTaa
abu	D	374.261	all	374.261	374.326	1354	3509	3.732	13.663	naDl	naaDala
abu	S	375.539	all	375.539	375.699	7634	2318	0.629	1.817	mtwaSl	matawaaSil
abu	s	376.848	all	376.848	377.145	7829	2123	0.928	3.464	mlabs	malaabis
abu	S	377.979	all	377.979	378.310	7449	2256	0.987	2.514	brS	baraS
abu	s	378.910	all	378.910	379.025	7464	2386	0.921	1.636	m\9eslh	m\9easilah
abu	S	379.874	all	379.874	380.029	7060	2323	1.320	2.976	nSyb	naSiyb
abu	s	380.964	all	380.964	381.101	7007	2307	1.467	3.402	syf	sayf
abu	z	382.129	all	382.129	382.227	2513	3372	1.582	2.788	zhwr	zahuwr
abu	s	383.413	all	383.413	383.549	7777	2716	0.876	2.281	wsTh	wasTah
abu	D	384.647	all	384.647	384.724	5772	6243	0.792	-0.496	naDr	naaDara
abu	D	385.987	all	385.987	386.037	762	1891	6.844	54.215	maDr	maaDar
abu	s	388.287	all	388.287	388.400	7588	2603	0.936	1.458	wsyTh	wasiyTah
abu	S	389.454	all	389.454	389.763	7117	1825	1.473	4.843	S\9eyd	Sa\9eiyd
abu	D	391.232	all	391.232	391.257	4397	4694	0.882	0.282	maDn	maaDin
abu	s	392.722	all	392.722	392.974	7655	2317	0.801	2.277	awtwbys	uwtuwbiys
abu	s	394.041	all	394.041	394.248	7344	2384	1.179	2.666	jrs	jaras
abu	S	395.094	all	395.094	395.218	7929	1768	0.849	5.143	mSwl	maSuwl
abu	S	396.485	all	396.485	396.570	7473	2179	0.909	2.019	mS\9ed	maS\9ead
abu	\D-	397.874	all	397.874	397.919	910	2630	5.753	34.265	ant\D-am	inti\D-aam
abu	D	399.019	all	399.019	399.077	1104	2667	4.388	21.759	wDy\?g	waDiy\?g
abu	s	400.087	all	400.087	400.206	7664	2097	1.233	2.362	as\9ed	as\9ead
abu	s	401.061	all	401.061	401.187	7525	2199	1.197	3.703	slTh	salaTah
abu	S	402.321	all	402.321	402.451	6389	1935	2.125	7.184	mSyr	maSiyr
abu	s	405.922	all	405.922	406.026	7584	2245	1.262	3.778	msa\9edh	masaa\9eadah
abu	D	407.386	all	407.386	407.481	3364	5428	1.643	1.623	nDyf	naDiyf
abu	D	409.703	all	409.703	409.798	1675	3743	3.087	9.409	wDw\?g	wuDuw\?g
abu	S	412.090	all	412.090	412.205	7419	2053	1.128	2.515	anfSal	anfiSaal
abu	s	413.389	all	413.389	413.477	8132	2018	0.959	4.232	msTrh	masTarah
abu	s	414.024	all	414.024	414.174	8190	2197	1.005	2.782	sTam	saTaam
abu	S	415.452	all	415.452	415.661	7802	2111	0.788	2.205	Syf	Sayf
abu	\D-	417.161	all	417.161	417.237	5068	5573	0.892	-0.100	w\D-yf	wa\D-iyf
abu	D	421.257	all	421.257	421.328	2143	4605	2.707	6.490	alfDa\?g	alfaDaa\?g
abu	s	437.569	all	437.569	437.724	6440	2385	1.788	5.335	sTwr	saTuwr
abu	s	443.834	all	443.834	444.022	8318	2829	0.783	1.051	smwt	samuwt
abu	\D-	449.470	all	449.470	449.530	6440	5980	0.411	-0.987	n\D-afh	na\D-aafah
abu	s	453.027	all	453.027	453.196	7776	2509	0.690	1.030	sbHh	sabHah
abu	S	499.038	all	499.038	499.098	6919	2290	1.677	4.010	Sdf	Sadaf
abu	D	500.026	all	500.026	500.148	1092	2955	4.495	21.034	hDym	haDiym
abu	S	503.099	all	503.099	503.245	7122	1959	1.453	5.546	Samt	Saamit
abu	S	504.527	all	504.527	504.627	7976	2338	1.114	2.093	antSar	antiSaar
abu	\D-	506.845	all	506.845	506.911	793	2114	6.921	51.662	mwa\D-bh	mawaa\D-ibah
abu	S	508.308	all	508.308	508.430	7422	2322	1.200	4.084	alnaSrh	annaaSirah
abu	S	509.487	all	509.487	509.636	7242	2430	1.562	3.775	Smwt	Samuwt
abu	S	510.564	all	510.564	510.662	6624	2370	1.587	4.642	Smt	Samat
abu	s	514.630	all	514.630	514.786	7845	2705	0.775	0.590	sdf	sadaf
abu	\D-	517.424	all	517.424	517.509	995	2835	4.931	25.289	mna\D-r	manaa\D-ar
